Point ID,Points_m_XYZ_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
7225,5.104,583873978,9314,5.104,27,14,583873978,-1
7226,6.396,583873980,9314,6.396,18,15,583873980,15
7227,5.278,583874001,9322,5.278,25,0,583874001,-15
7228,5.226,583874006,9324,5.226,35,2,583874006,-13
7229,5.186,583874010,9325,5.186,30,4,583874010,-11
7230,6.25,583874013,9326,6.25,14,5,583874013,5
7231,5.152,583874015,9327,5.152,33,6,583874015,-9
7232,6.286,583874017,9328,6.286,49,7,583874017,7
7233,5.112,583874019,9329,5.112,31,8,583874019,-7
7234,6.274,583874022,9329,6.274,37,9,583874022,9
7235,5.104,583874024,9330,5.104,38,10,583874024,-5
7236,6.32,583874026,9331,6.32,33,11,583874026,11
7237,5.076,583874029,9332,5.076,38,12,583874029,-3
7238,6.35,583874031,9333,6.35,26,13,583874031,13
7239,5.072,583874033,9334,5.072,30,14,583874033,-1
7240,6.42,583874036,9334,6.42,18,15,583874036,15
7241,5.24,583874056,9342,5.24,24,0,583874056,-15
7242,5.218,583874061,9344,5.218,33,2,583874061,-13
7243,2.136,583874063,9345,2.136,1,3,583874063,3
7244,5.164,583874066,9345,5.164,31,4,583874066,-11
7245,5.132,583874070,9347,5.132,33,6,583874070,-9
7246,6.322,583874072,9348,6.322,44,7,583874072,7
7247,5.088,583874075,9349,5.088,28,8,583874075,-7
7248,6.29,583874077,9350,6.29,40,9,583874077,9
7249,5.08,583874079,9350,5.08,38,10,583874079,-5
7250,6.352,583874082,9351,6.352,32,11,583874082,11
7251,5.06,583874084,9352,5.06,36,12,583874084,-3
7252,6.378,583874086,9353,6.378,26,13,583874086,13
7253,5.06,583874089,9354,5.06,9,14,583874089,-1
7254,6.434,583874091,9355,6.434,18,15,583874091,15
7255,5.214,583874112,9362,5.214,18,0,583874112,-15
7256,2.138,583874114,9363,2.138,15,1,583874114,1
7257,5.202,583874116,9364,5.202,33,2,583874116,-13
7258,2.114,583874119,9364,2.114,20,3,583874119,3
7259,5.144,583874121,9365,5.144,33,4,583874121,-11
7260,2.104,583874123,9366,2.104,4,5,583874123,5
7261,5.108,583874125,9367,5.108,33,6,583874125,-9
7262,6.334,583874128,9368,6.334,22,7,583874128,7
7263,5.074,583874130,9369,5.074,30,8,583874130,-7
7264,6.314,583874132,9370,6.314,36,9,583874132,9
7265,5.058,583874135,9370,5.058,40,10,583874135,-5
7266,6.366,583874137,9371,6.366,31,11,583874137,11
7267,5.052,583874139,9372,5.052,38,12,583874139,-3
7268,6.396,583874142,9373,6.396,28,13,583874142,13
7269,6.456,583874146,9374,6.456,18,15,583874146,15
7270,5.206,583874167,9382,5.206,18,0,583874167,-15
7271,2.136,583874169,9383,2.136,31,1,583874169,1
7272,5.166,583874171,9384,5.166,35,2,583874171,-13
7273,2.13,583874174,9384,2.13,45,3,583874174,3
7274,5.128,583874176,9385,5.128,31,4,583874176,-11
7275,2.11,583874178,9386,2.11,26,5,583874178,5
7276,5.08,583874181,9387,5.08,36,6,583874181,-9
7277,5.068,583874185,9389,5.068,30,8,583874185,-7
7278,6.348,583874188,9390,6.348,31,9,583874188,9
7279,5.042,583874190,9390,5.042,40,10,583874190,-5
7280,6.374,583874192,9391,6.374,31,11,583874192,11
7281,5.028,583874195,9392,5.028,38,12,583874195,-3
7282,6.43,583874197,9393,6.43,30,13,583874197,13
7283,2.216,583874199,9394,2.216,7,14,583874199,-1
7284,6.472,583874201,9394,6.472,18,15,583874201,15
7285,5.192,583874222,9402,5.192,18,0,583874222,-15
7286,2.152,583874224,9403,2.152,43,1,583874224,1
7287,5.146,583874227,9404,5.146,37,2,583874227,-13
7288,2.114,583874229,9405,2.114,46,3,583874229,3
7289,5.108,583874231,9405,5.108,33,4,583874231,-11
7290,2.12,583874234,9406,2.12,47,5,583874234,5
7291,5.072,583874236,9407,5.072,36,6,583874236,-9
7292,2.112,583874238,9408,2.112,2,7,583874238,7
7293,5.044,583874241,9409,5.044,31,8,583874241,-7
7294,6.366,583874243,9409,6.366,34,9,583874243,9
7295,5.034,583874245,9410,5.034,42,10,583874245,-5
7296,6.398,583874248,9411,6.398,31,11,583874248,11
7297,5.008,583874250,9412,5.008,42,12,583874250,-3
7298,6.438,583874252,9413,6.438,28,13,583874252,13
7299,2.206,583874254,9414,2.206,23,14,583874254,-1
7300,6.504,583874257,9415,6.504,21,15,583874257,15
7301,5.176,583874277,9422,5.176,16,0,583874277,-15
7302,2.146,583874280,9423,2.146,43,1,583874280,1
7303,5.134,583874282,9424,5.134,33,2,583874282,-13
7304,2.11,583874284,9424,2.11,46,3,583874284,3
7305,5.084,583874287,9425,5.084,28,4,583874287,-11
7306,2.118,583874289,9426,2.118,52,5,583874289,5
7307,5.058,583874291,9427,5.058,39,6,583874291,-9
7308,2.124,583874294,9428,2.124,16,7,583874294,7
7309,5.022,583874296,9429,5.022,32,8,583874296,-7
7310,6.392,583874298,9430,6.392,39,9,583874298,9
7311,5.03,583874301,9430,5.03,42,10,583874301,-5
7312,6.416,583874303,9431,6.416,33,11,583874303,11
7313,4.998,583874305,9432,4.998,38,12,583874305,-3
7314,6.46,583874307,9433,6.46,31,13,583874307,13
7315,2.194,583874310,9434,2.194,26,14,583874310,-1
7316,6.526,583874312,9435,6.526,28,15,583874312,15
7317,5.148,583874333,9442,5.148,16,0,583874333,-15
7318,2.148,583874335,9443,2.148,46,1,583874335,1
7319,5.122,583874337,9444,5.122,37,2,583874337,-13
7320,2.106,583874340,9444,2.106,46,3,583874340,3
7321,5.07,583874342,9445,5.07,30,4,583874342,-11
7322,2.098,583874344,9446,2.098,51,5,583874344,5
7323,5.05,583874347,9447,5.05,39,6,583874347,-9
7324,2.142,583874349,9448,2.142,39,7,583874349,7
7325,5.018,583874351,9449,5.018,33,8,583874351,-7
7326,6.388,583874354,9449,6.388,10,9,583874354,9
7327,4.994,583874356,9450,4.994,42,10,583874356,-5
7328,6.452,583874358,9451,6.452,33,11,583874358,11
7329,4.988,583874360,9452,4.988,44,12,583874360,-3
7330,6.48,583874363,9453,6.48,28,13,583874363,13
7331,2.182,583874365,9454,2.182,25,14,583874365,-1
7332,6.54,583874367,9455,6.54,27,15,583874367,15
7333,5.142,583874388,9462,5.142,18,0,583874388,-15
7334,2.126,583874390,9463,2.126,43,1,583874390,1
7335,5.122,583874393,9464,5.122,37,2,583874393,-13
7336,2.11,583874395,9464,2.11,46,3,583874395,3
7337,5.064,583874397,9465,5.064,31,4,583874397,-11
7338,2.094,583874400,9466,2.094,51,5,583874400,5
7339,5.028,583874402,9467,5.028,40,6,583874402,-9
7340,2.14,583874404,9468,2.14,46,7,583874404,7
7341,5.01,583874407,9469,5.01,37,8,583874407,-7
7342,4.978,583874411,9470,4.978,43,10,583874411,-5
7343,6.474,583874413,9471,6.474,35,11,583874413,11
7344,4.982,583874416,9472,4.982,40,12,583874416,-3
7345,6.514,583874418,9473,6.514,28,13,583874418,13
7346,2.194,583874420,9474,2.194,30,14,583874420,-1
7347,6.56,583874423,9475,6.56,25,15,583874423,15
7348,5.16,583874443,9481,5.16,16,0,583874443,-15
7349,2.12,583874446,9482,2.12,42,1,583874446,1
7350,5.134,583874448,9483,5.134,41,2,583874448,-13
7351,2.11,583874450,9483,2.11,46,3,583874450,3
7352,5.084,583874453,9484,5.084,28,4,583874453,-11
7353,2.096,583874455,9485,2.096,47,5,583874455,5
7354,5.038,583874457,9486,5.038,39,6,583874457,-9
7355,2.118,583874459,9487,2.118,47,7,583874459,7
7356,5.01,583874462,9488,5.01,33,8,583874462,-7
7357,2.164,583874464,9488,2.164,6,9,583874464,9
7358,5.002,583874466,9489,5.002,49,10,583874466,-5
7359,6.476,583874469,9490,6.476,37,11,583874469,11
7360,4.966,583874471,9491,4.966,16,12,583874471,-3
7361,6.538,583874473,9492,6.538,27,13,583874473,13
7362,2.192,583874476,9493,2.192,25,14,583874476,-1
7363,6.582,583874478,9493,6.582,22,15,583874478,15
7364,5.186,583874499,9501,5.186,18,0,583874499,-15
7365,2.128,583874501,9502,2.128,40,1,583874501,1
7366,5.14,583874503,9503,5.14,39,2,583874503,-13
7367,2.102,583874506,9503,2.102,47,3,583874506,3
7368,5.102,583874508,9504,5.102,30,4,583874508,-11
7369,2.092,583874510,9505,2.092,48,5,583874510,5
7370,5.06,583874512,9506,5.06,40,6,583874512,-9
7371,2.118,583874515,9507,2.118,48,7,583874515,7
7372,5.026,583874517,9508,5.026,32,8,583874517,-7
7373,2.198,583874519,9508,2.198,29,9,583874519,9
7374,5.03,583874522,9509,5.03,49,10,583874522,-5
7375,6.504,583874524,9510,6.504,33,11,583874524,11
7376,5.01,583874526,9511,5.01,2,12,583874526,-3
7377,6.55,583874529,9512,6.55,25,13,583874529,13
7378,2.196,583874531,9513,2.196,24,14,583874531,-1
7379,6.61,583874533,9514,6.61,19,15,583874533,15
7380,5.216,583874554,9521,5.216,30,0,583874554,-15
7381,2.128,583874556,9522,2.128,44,1,583874556,1
7382,5.158,583874559,9523,5.158,35,2,583874559,-13
7383,2.09,583874561,9523,2.09,50,3,583874561,3
7384,5.122,583874563,9524,5.122,34,4,583874563,-11
7385,2.1,583874565,9525,2.1,52,5,583874565,5
7386,5.072,583874568,9526,5.072,36,6,583874568,-9
7387,2.114,583874570,9527,2.114,48,7,583874570,7
7388,5.038,583874572,9528,5.038,32,8,583874572,-7
7389,2.184,583874575,9528,2.184,29,9,583874575,9
7390,5.048,583874577,9529,5.048,45,10,583874577,-5
7391,6.536,583874579,9530,6.536,33,11,583874579,11
7392,2.322,583874582,9531,2.322,8,12,583874582,-3
7393,6.562,583874584,9532,6.562,26,13,583874584,13
7394,2.172,583874586,9533,2.172,25,14,583874586,-1
7395,6.626,583874589,9533,6.626,19,15,583874589,15
7396,5.23,583874609,9541,5.23,30,0,583874609,-15
7397,2.12,583874612,9542,2.12,44,1,583874612,1
7398,5.18,583874614,9543,5.18,31,2,583874614,-13
7399,2.082,583874616,9543,2.082,51,3,583874616,3
7400,5.13,583874618,9544,5.13,34,4,583874618,-11
7401,2.084,583874621,9545,2.084,52,5,583874621,5
7402,5.104,583874623,9546,5.104,33,6,583874623,-9
7403,2.114,583874625,9547,2.114,45,7,583874625,7
7404,5.064,583874628,9548,5.064,31,8,583874628,-7
7405,2.176,583874630,9549,2.176,31,9,583874630,9
7406,5.054,583874632,9549,5.054,43,10,583874632,-5
7407,6.562,583874635,9550,6.562,31,11,583874635,11
7408,2.344,583874637,9551,2.344,9,12,583874637,-3
7409,6.582,583874639,9552,6.582,27,13,583874639,13
7410,2.176,583874642,9553,2.176,25,14,583874642,-1
7411,6.646,583874644,9554,6.646,18,15,583874644,15
7412,5.236,583874665,9561,5.236,26,0,583874665,-15
7413,2.112,583874667,9562,2.112,46,1,583874667,1
7414,5.212,583874669,9563,5.212,22,2,583874669,-13
7415,2.098,583874671,9563,2.098,49,3,583874671,3
7416,5.158,583874674,9564,5.158,33,4,583874674,-11
7417,2.074,583874676,9565,2.074,49,5,583874676,5
7418,5.12,583874678,9566,5.12,31,6,583874678,-9
7419,2.126,583874681,9567,2.126,46,7,583874681,7
7420,5.09,583874683,9568,5.09,32,8,583874683,-7
7421,2.174,583874685,9568,2.174,32,9,583874685,9
7422,5.062,583874688,9569,5.062,42,10,583874688,-5
7423,6.58,583874690,9570,6.58,32,11,583874690,11
7424,2.36,583874692,9571,2.36,9,12,583874692,-3
7425,6.622,583874695,9572,6.622,26,13,583874695,13
7426,2.17,583874697,9573,2.17,28,14,583874697,-1
7427,6.676,583874699,9573,6.676,18,15,583874699,15
7428,5.262,583874720,9581,5.262,27,0,583874720,-15
7429,2.096,583874722,9582,2.096,44,1,583874722,1
7430,5.218,583874724,9583,5.218,28,2,583874724,-13
7431,2.094,583874727,9583,2.094,49,3,583874727,3
7432,5.178,583874729,9584,5.178,31,4,583874729,-11
7433,2.078,583874731,9585,2.078,49,5,583874731,5
7434,5.132,583874734,9586,5.132,31,6,583874734,-9
7435,2.102,583874736,9587,2.102,48,7,583874736,7
7436,5.116,583874738,9588,5.116,31,8,583874738,-7
7437,2.18,583874741,9589,2.18,29,9,583874741,9
7438,5.084,583874743,9589,5.084,38,10,583874743,-5
7439,6.594,583874745,9590,6.594,31,11,583874745,11
7440,2.324,583874747,9591,2.324,6,12,583874747,-3
7441,6.642,583874750,9592,6.642,27,13,583874750,13
7442,2.172,583874752,9593,2.172,26,14,583874752,-1
7443,6.694,583874754,9594,6.694,18,15,583874754,15
7444,5.306,583874775,9600,5.306,19,0,583874775,-15
7445,2.106,583874777,9601,2.106,47,1,583874777,1
7446,5.248,583874780,9602,5.248,22,2,583874780,-13
7447,2.082,583874782,9603,2.082,51,3,583874782,3
7448,5.21,583874784,9603,5.21,30,4,583874784,-11
7449,2.084,583874787,9604,2.084,52,5,583874787,5
7450,5.156,583874789,9605,5.156,33,6,583874789,-9
7451,2.094,583874791,9606,2.094,48,7,583874791,7
7452,5.124,583874794,9607,5.124,31,8,583874794,-7
7453,2.178,583874796,9607,2.178,30,9,583874796,9
7454,5.11,583874798,9608,5.11,36,10,583874798,-5
7455,6.614,583874800,9609,6.614,26,11,583874800,11
7456,2.31,583874803,9610,2.31,6,12,583874803,-3
7457,6.656,583874805,9611,6.656,23,13,583874805,13
7458,2.172,583874807,9612,2.172,27,14,583874807,-1
7459,6.726,583874810,9612,6.726,19,15,583874810,15
7460,5.728,583874830,9620,5.728,2,0,583874830,-15
7461,2.1,583874833,9621,2.1,46,1,583874833,1
7462,6.098,583874835,9622,6.098,14,2,583874835,-13
7463,2.078,583874837,9623,2.078,51,3,583874837,3
7464,6.752,583874840,9623,6.752,16,4,583874840,-11
7465,2.084,583874842,9624,2.084,52,5,583874842,5
7466,6.712,583874844,9625,6.712,15,6,583874844,-9
7467,2.102,583874847,9626,2.102,47,7,583874847,7
7468,2.168,583874851,9628,2.168,31,9,583874851,9
7469,5.132,583874853,9628,5.132,3,10,583874853,-5
7470,6.64,583874856,9629,6.64,16,11,583874856,11
7471,2.306,583874858,9630,2.306,7,12,583874858,-3
7472,6.684,583874860,9631,6.684,23,13,583874860,13
7473,2.154,583874863,9632,2.154,28,14,583874863,-1
7474,6.754,583874865,9633,6.754,18,15,583874865,15
7475,5.74,583874886,9640,5.74,4,0,583874886,-15
7476,2.102,583874888,9641,2.102,47,1,583874888,1
7477,6.118,583874890,9642,6.118,12,2,583874890,-13
7478,2.07,583874893,9643,2.07,48,3,583874893,3
7479,5.364,583874895,9643,5.364,1,4,583874895,-11
7480,2.066,583874897,9644,2.066,50,5,583874897,5
7481,6.722,583874900,9645,6.722,9,6,583874900,-9
7482,2.11,583874902,9646,2.11,47,7,583874902,7
7483,5.354,583874904,9647,5.354,1,8,583874904,-7
7484,2.164,583874906,9647,2.164,28,9,583874906,9
7485,6.634,583874909,9648,6.634,18,10,583874909,-5
7486,6.672,583874911,9649,6.672,8,11,583874911,11
7487,2.296,583874913,9650,2.296,6,12,583874913,-3
7488,6.714,583874916,9651,6.714,18,13,583874916,13
7489,2.142,583874918,9652,2.142,29,14,583874918,-1
7490,6.756,583874920,9652,6.756,18,15,583874920,15
7491,5.728,583874941,9660,5.728,2,0,583874941,-15
7492,2.088,583874943,9661,2.088,46,1,583874943,1
7493,6.146,583874946,9662,6.146,20,2,583874946,-13
7494,2.074,583874948,9663,2.074,48,3,583874948,3
7495,6.806,583874950,9663,6.806,34,4,583874950,-11
7496,2.062,583874953,9664,2.062,50,5,583874953,5
7497,6.758,583874955,9665,6.758,18,6,583874955,-9
7498,2.102,583874957,9666,2.102,48,7,583874957,7
7499,6.706,583874959,9667,6.706,18,8,583874959,-7
7500,2.164,583874962,9668,2.164,28,9,583874962,9
7501,6.664,583874964,9668,6.664,24,10,583874964,-5
7502,2.31,583874966,9669,2.31,6,11,583874966,11
7503,2.302,583874969,9670,2.302,7,12,583874969,-3
7504,6.734,583874971,9671,6.734,17,13,583874971,13
7505,2.15,583874973,9672,2.15,29,14,583874973,-1
7506,6.776,583874976,9673,6.776,18,15,583874976,15
7507,5.716,583874996,9679,5.716,2,0,583874996,-15
7508,2.08,583874999,9680,2.08,46,1,583874999,1
7509,6.146,583875001,9681,6.146,14,2,583875001,-13
7510,2.078,583875003,9682,2.078,51,3,583875003,3
7511,2.066,583875008,9683,2.066,49,5,583875008,5
7512,5.462,583875010,9684,5.462,1,6,583875010,-9
7513,2.092,583875012,9685,2.092,48,7,583875012,7
7514,6.738,583875015,9686,6.738,11,8,583875015,-7
7515,2.166,583875017,9686,2.166,30,9,583875017,9
7516,6.676,583875019,9687,6.676,20,10,583875019,-5
7517,2.33,583875022,9688,2.33,8,11,583875022,11
7518,2.292,583875024,9689,2.292,6,12,583875024,-3
7519,6.766,583875026,9690,6.766,16,13,583875026,13
7520,2.15,583875029,9691,2.15,29,14,583875029,-1
7521,6.802,583875031,9691,6.802,18,15,583875031,15
7522,5.772,583875052,9699,5.772,2,0,583875052,-15
7523,2.09,583875054,9700,2.09,47,1,583875054,1
7524,6.35,583875056,9701,6.35,7,2,583875056,-13
7525,2.066,583875059,9702,2.066,51,3,583875059,3
7526,6.754,583875061,9702,6.754,20,4,583875061,-11
7527,2.064,583875063,9703,2.064,48,5,583875063,5
7528,6.3,583875065,9704,6.3,6,6,583875065,-9
7529,2.09,583875068,9705,2.09,46,7,583875068,7
7530,6.758,583875070,9706,6.758,23,8,583875070,-7
7531,2.168,583875072,9706,2.168,29,9,583875072,9
7532,6.718,583875075,9707,6.718,27,10,583875075,-5
7533,2.348,583875077,9708,2.348,7,11,583875077,11
7534,2.284,583875079,9709,2.284,6,12,583875079,-3
7535,6.784,583875082,9710,6.784,15,13,583875082,13
7536,2.146,583875084,9711,2.146,31,14,583875084,-1
7537,6.834,583875086,9711,6.834,18,15,583875086,15
7538,5.664,583875107,9719,5.664,2,0,583875107,-15
7539,2.086,583875109,9720,2.086,48,1,583875109,1
7540,6.596,583875112,9721,6.596,5,2,583875112,-13
7541,2.056,583875114,9721,2.056,52,3,583875114,3
7542,6.866,583875116,9722,6.866,24,4,583875116,-11
7543,2.07,583875118,9723,2.07,49,5,583875118,5
7544,5.418,583875121,9724,5.418,1,6,583875121,-9
7545,2.09,583875123,9725,2.09,45,7,583875123,7
7546,6.77,583875125,9726,6.77,12,8,583875125,-7
7547,2.156,583875128,9726,2.156,28,9,583875128,9
7548,6.736,583875130,9727,6.736,20,10,583875130,-5
7549,6.78,583875132,9728,6.78,8,11,583875132,11
7550,2.272,583875135,9729,2.272,6,12,583875135,-3
7551,6.802,583875137,9730,6.802,17,13,583875137,13
7552,2.138,583875139,9731,2.138,32,14,583875139,-1
7553,6.87,583875141,9731,6.87,18,15,583875141,15
7554,5.78,583875162,9739,5.78,2,0,583875162,-15
7555,2.092,583875165,9740,2.092,45,1,583875165,1
7556,6.608,583875167,9741,6.608,9,2,583875167,-13
7557,2.062,583875169,9741,2.062,51,3,583875169,3
7558,6.886,583875171,9742,6.886,12,4,583875171,-11
7559,2.058,583875174,9743,2.058,50,5,583875174,5
7560,5.462,583875176,9744,5.462,1,6,583875176,-9
7561,2.086,583875178,9745,2.086,46,7,583875178,7
7562,6.822,583875181,9746,6.822,38,8,583875181,-7
7563,2.156,583875183,9747,2.156,29,9,583875183,9
7564,6.758,583875185,9747,6.758,27,10,583875185,-5
7565,6.806,583875188,9748,6.806,18,11,583875188,11
7566,2.258,583875190,9749,2.258,6,12,583875190,-3
7567,6.832,583875192,9750,6.832,23,13,583875192,13
7568,2.122,583875194,9751,2.122,33,14,583875194,-1
7569,6.89,583875197,9752,6.89,18,15,583875197,15
7570,5.596,583875218,9759,5.596,4,0,583875218,-15
7571,2.078,583875220,9760,2.078,47,1,583875220,1
7572,6.592,583875222,9761,6.592,5,2,583875222,-13
7573,2.066,583875224,9762,2.066,49,3,583875224,3
7574,6.91,583875227,9762,6.91,22,4,583875227,-11
7575,2.052,583875229,9763,2.052,47,5,583875229,5
7576,5.462,583875231,9764,5.462,1,6,583875231,-9
7577,2.094,583875234,9765,2.094,45,7,583875234,7
7578,6.846,583875236,9766,6.846,29,8,583875236,-7
7579,2.156,583875238,9767,2.156,28,9,583875238,9
7580,6.768,583875241,9767,6.768,20,10,583875241,-5
7581,6.832,583875243,9768,6.832,31,11,583875243,11
7582,2.248,583875245,9769,2.248,6,12,583875245,-3
7583,6.87,583875247,9770,6.87,25,13,583875247,13
7584,2.13,583875250,9771,2.13,33,14,583875250,-1
7585,6.912,583875252,9771,6.912,18,15,583875252,15
7586,5.59,583875273,9779,5.59,6,0,583875273,-15
7587,2.064,583875275,9780,2.064,45,1,583875275,1
7588,6.612,583875277,9781,6.612,5,2,583875277,-13
7589,2.062,583875280,9782,2.062,50,3,583875280,3
7590,6.95,583875282,9782,6.95,16,4,583875282,-11
7591,2.048,583875284,9783,2.048,48,5,583875284,5
7592,6.382,583875287,9784,6.382,12,6,583875287,-9
7593,2.082,583875289,9785,2.082,48,7,583875289,7
7594,6.394,583875291,9786,6.394,12,8,583875291,-7
7595,2.158,583875294,9787,2.158,27,9,583875294,9
7596,6.808,583875296,9787,6.808,18,10,583875296,-5
7597,6.844,583875298,9788,6.844,32,11,583875298,11
7598,2.242,583875300,9789,2.242,7,12,583875300,-3
7599,6.9,583875303,9790,6.9,23,13,583875303,13
7600,2.134,583875305,9791,2.134,33,14,583875305,-1
7601,6.94,583875307,9791,6.94,18,15,583875307,15
7602,5.574,583875328,9799,5.574,13,0,583875328,-15
7603,2.064,583875330,9800,2.064,46,1,583875330,1
7604,6.608,583875333,9801,6.608,3,2,583875333,-13
7605,2.054,583875335,9801,2.054,50,3,583875335,3
7606,6.996,583875337,9802,6.996,37,4,583875337,-11
7607,2.054,583875340,9803,2.054,51,5,583875340,5
7608,6.906,583875342,9804,6.906,21,6,583875342,-9
7609,2.074,583875344,9805,2.074,47,7,583875344,7
7610,2.156,583875349,9806,2.156,28,9,583875349,9
7611,6.336,583875351,9807,6.336,15,10,583875351,-5
7612,6.878,583875353,9808,6.878,37,11,583875353,11
7613,2.228,583875356,9809,2.228,7,12,583875356,-3
7614,6.918,583875358,9810,6.918,25,13,583875358,13
7615,2.134,583875360,9811,2.134,31,14,583875360,-1
7616,6.968,583875363,9811,6.968,18,15,583875363,15
7617,5.62,583875383,9819,5.62,13,0,583875383,-15
7618,2.068,583875386,9820,2.068,45,1,583875386,1
7619,6.624,583875388,9821,6.624,3,2,583875388,-13
7620,2.038,583875390,9822,2.038,49,3,583875390,3
7621,7.002,583875393,9822,7.002,16,4,583875393,-11
7622,2.056,583875395,9823,2.056,52,5,583875395,5
7623,6.964,583875397,9824,6.964,19,6,583875397,-9
7624,2.074,583875399,9825,2.074,47,7,583875399,7
7625,6.904,583875402,9826,6.904,19,8,583875402,-7
7626,2.15,583875404,9827,2.15,27,9,583875404,9
7627,6.848,583875406,9827,6.848,15,10,583875406,-5
7628,6.904,583875409,9828,6.904,32,11,583875409,11
7629,2.222,583875411,9829,2.222,8,12,583875411,-3
7630,6.93,583875413,9830,6.93,22,13,583875413,13
7631,2.118,583875416,9831,2.118,35,14,583875416,-1
7632,7,583875418,9832,7,18,15,583875418,15
7633,5.632,583875439,9838,5.632,13,0,583875439,-15
7634,2.062,583875441,9839,2.062,47,1,583875441,1
7635,6.648,583875443,9840,6.648,3,2,583875443,-13
7636,2.046,583875446,9840,2.046,51,3,583875446,3
7637,7.034,583875448,9841,7.034,30,4,583875448,-11
7638,2.046,583875450,9842,2.046,50,5,583875450,5
7639,6.982,583875452,9843,6.982,23,6,583875452,-9
7640,2.07,583875455,9844,2.07,45,7,583875455,7
